ID,TARGET_HOST_ID,SOURCE_HOST_ID,est_duration
a3a8308a-c736-11ea-8c4c-acde48001122,node-71_4,node-53_2,1
a3a830a8-c736-11ea-8c4c-acde48001122,node-187_5,node-53_2,1
a3a83864-c736-11ea-8c4c-acde48001122,node-88_4,node-45_2,1
a3a83882-c736-11ea-8c4c-acde48001122,node-187_4,node-45_2,1
a3a83d0a-c736-11ea-8c4c-acde48001122,node-187_6,node-55_2,1
a3a84296-c736-11ea-8c4c-acde48001122,node-76_3,node-42_2,1
a3a842be-c736-11ea-8c4c-acde48001122,node-65_5,node-42_2,1
a3a84b9c-c736-11ea-8c4c-acde48001122,node-47_3,node-57_2,1
a3a850ce-c736-11ea-8c4c-acde48001122,node-95_2,node-45_2,1
a3a850ec-c736-11ea-8c4c-acde48001122,node-62_5,node-45_2,1
a3a851c8-c736-11ea-8c4c-acde48001122,node-77_2,node-53_2,1
a3a85376-c736-11ea-8c4c-acde48001122,node-100_3,node-45_2,1
a3a854de-c736-11ea-8c4c-acde48001122,node-88_5,node-53_2,1
a3a855c4-c736-11ea-8c4c-acde48001122,node-96_1,node-44_2,1
a3a85600-c736-11ea-8c4c-acde48001122,node-48_4,node-44_2,1
a3a8561e-c736-11ea-8c4c-acde48001122,node-187_1,node-44_2,1
a3a8563c-c736-11ea-8c4c-acde48001122,node-73_5,node-44_2,1
a3a86ff0-c736-11ea-8c4c-acde48001122,node-186_1,node-42_2,1
a3a8728e-c736-11ea-8c4c-acde48001122,node-94_5,node-53_2,1
a3a87702-c736-11ea-8c4c-acde48001122,node-65_3,node-53_2,1
a3a87fe0-c736-11ea-8c4c-acde48001122,node-90_6,node-54_2,1
a3a87ffe-c736-11ea-8c4c-acde48001122,node-70_6,node-54_2,1
a3a8851c-c736-11ea-8c4c-acde48001122,node-95_4,node-55_2,1
a3a8853a-c736-11ea-8c4c-acde48001122,node-50_4,node-55_2,1
a3a88558-c736-11ea-8c4c-acde48001122,node-96_6,node-55_2,1
a3a88594-c736-11ea-8c4c-acde48001122,node-76_5,node-55_2,1
a3a89aca-c736-11ea-8c4c-acde48001122,node-97_2,node-57_2,1
a3a89ae8-c736-11ea-8c4c-acde48001122,node-62_1,node-57_2,1
a3a89b74-c736-11ea-8c4c-acde48001122,node-98_2,node-53_2,1
a3a89b92-c736-11ea-8c4c-acde48001122,node-73_2,node-53_2,1
a3a89bba-c736-11ea-8c4c-acde48001122,node-185_6,node-53_2,1
a3a89bd8-c736-11ea-8c4c-acde48001122,node-186_1,node-53_2,1
a3a89bf6-c736-11ea-8c4c-acde48001122,node-79_1,node-53_2,1
a3a89c32-c736-11ea-8c4c-acde48001122,node-49_5,node-57_2,1
a3a89cb4-c736-11ea-8c4c-acde48001122,node-69_6,node-57_2,1
a3a8aa74-c736-11ea-8c4c-acde48001122,node-72_1,node-53_2,1
a3a8af56-c736-11ea-8c4c-acde48001122,node-188_6,node-57_2,1
a3a8b6cc-c736-11ea-8c4c-acde48001122,node-100_6,node-45_2,1
a3a8c37e-c736-11ea-8c4c-acde48001122,node-61_1,node-64_2,1
a3a8c752-c736-11ea-8c4c-acde48001122,node-49_1,node-44_2,1
a3a8c770-c736-11ea-8c4c-acde48001122,node-96_3,node-44_2,1
a3a8cc16-c736-11ea-8c4c-acde48001122,node-185_2,node-64_2,1
a3a8ce46-c736-11ea-8c4c-acde48001122,node-185_6,node-57_2,1
a3a8ce64-c736-11ea-8c4c-acde48001122,node-92_3,node-57_2,1
a3a8dc56-c736-11ea-8c4c-acde48001122,node-92_6,node-42_2,1
a3a8dc74-c736-11ea-8c4c-acde48001122,node-65_4,node-42_2,1
a3a8dc92-c736-11ea-8c4c-acde48001122,node-187_1,node-42_2,1
a3a8dcb0-c736-11ea-8c4c-acde48001122,node-94_2,node-42_2,1
a3a8deb8-c736-11ea-8c4c-acde48001122,node-185_4,node-64_2,1
a3a8ee12-c736-11ea-8c4c-acde48001122,node-96_3,node-64_2,1
a3a8ee4e-c736-11ea-8c4c-acde48001122,node-76_6,node-64_2,1
a3a8f7ea-c736-11ea-8c4c-acde48001122,node-98_4,node-64_2,1
a3a8fc36-c736-11ea-8c4c-acde48001122,node-49_5,node-64_2,1
a3a8fc90-c736-11ea-8c4c-acde48001122,node-97_6,node-64_2,1
a3a8fe5c-c736-11ea-8c4c-acde48001122,node-97_1,node-44_2,1
a3a91298-c736-11ea-8c4c-acde48001122,node-185_1,node-54_2,1
a3a92044-c736-11ea-8c4c-acde48001122,node-96_3,node-53_2,1
a3a922d8-c736-11ea-8c4c-acde48001122,node-185_1,node-45_2,1
a3a922f6-c736-11ea-8c4c-acde48001122,node-61_4,node-45_2,1
a3a92526-c736-11ea-8c4c-acde48001122,node-69_6,node-53_2,1
a3a92846-c736-11ea-8c4c-acde48001122,node-93_2,node-55_2,1
a3a92dc8-c736-11ea-8c4c-acde48001122,node-95_4,node-57_2,1
a3a92de6-c736-11ea-8c4c-acde48001122,node-97_6,node-57_2,1
a3a93714-c736-11ea-8c4c-acde48001122,node-100_5,node-55_2,1
a3a93750-c736-11ea-8c4c-acde48001122,node-72_2,node-55_2,1
a3a9376e-c736-11ea-8c4c-acde48001122,node-70_1,node-55_2,1
a3a93782-c736-11ea-8c4c-acde48001122,node-187_1,node-55_2,1
a3a93dea-c736-11ea-8c4c-acde48001122,node-74_6,node-42_2,1
a3a93e08-c736-11ea-8c4c-acde48001122,node-185_1,node-42_2,1
a3a93e44-c736-11ea-8c4c-acde48001122,node-50_4,node-42_2,1
a3a93ef8-c736-11ea-8c4c-acde48001122,node-73_3,node-55_2,1
a3a93f16-c736-11ea-8c4c-acde48001122,node-93_1,node-55_2,1
a3a93f34-c736-11ea-8c4c-acde48001122,node-96_3,node-55_2,1
a3a93f52-c736-11ea-8c4c-acde48001122,node-73_2,node-55_2,1
a3a9425e-c736-11ea-8c4c-acde48001122,node-100_3,node-54_2,1
a3a9427c-c736-11ea-8c4c-acde48001122,node-186_6,node-54_2,1
a3a942b8-c736-11ea-8c4c-acde48001122,node-185_3,node-54_2,1
a3a942ea-c736-11ea-8c4c-acde48001122,node-189_2,node-64_2,1
a3a94358-c736-11ea-8c4c-acde48001122,node-49_1,node-64_2,1
a3a94376-c736-11ea-8c4c-acde48001122,node-92_5,node-64_2,1
a3a94bfa-c736-11ea-8c4c-acde48001122,node-186_5,node-55_2,1
a3a950f0-c736-11ea-8c4c-acde48001122,node-87_2,node-54_2,1
a3a95136-c736-11ea-8c4c-acde48001122,node-91_4,node-44_2,1
a3a95172-c736-11ea-8c4c-acde48001122,node-97_5,node-44_2,1
a3a95186-c736-11ea-8c4c-acde48001122,node-73_4,node-44_2,1
a3a9555a-c736-11ea-8c4c-acde48001122,node-65_4,node-53_2,1
a3a9558c-c736-11ea-8c4c-acde48001122,node-74_2,node-53_2,1
a3a95686-c736-11ea-8c4c-acde48001122,node-74_4,node-53_2,1
a3a956a4-c736-11ea-8c4c-acde48001122,node-69_6,node-53_2,1
a3a95f3c-c736-11ea-8c4c-acde48001122,node-186_4,node-54_2,1
a3a95f5a-c736-11ea-8c4c-acde48001122,node-79_1,node-54_2,1
a3a96004-c736-11ea-8c4c-acde48001122,node-70_5,node-57_2,1
a3a96694-c736-11ea-8c4c-acde48001122,node-93_3,node-55_2,1
a3a966b2-c736-11ea-8c4c-acde48001122,node-48,node-55_2,1
a3a96950-c736-11ea-8c4c-acde48001122,node-99_3,node-54_2,1
a3a96dba-c736-11ea-8c4c-acde48001122,node-90_1,node-45_2,1
a3a96dd8-c736-11ea-8c4c-acde48001122,node-189_5,node-45_2,1
a3a97788-c736-11ea-8c4c-acde48001122,node-75_1,node-55_2,1
a3a996aa-c736-11ea-8c4c-acde48001122,node-60_3,node-55_2,1
a3a996dc-c736-11ea-8c4c-acde48001122,node-184_5,node-55_2,1
a3a9970e-c736-11ea-8c4c-acde48001122,node-71_2,node-42_2,1
a3a9974a-c736-11ea-8c4c-acde48001122,node-60_5,node-42_2,1
a3a9a1cc-c736-11ea-8c4c-acde48001122,node-48_2,node-55_2,1
a3a9a32a-c736-11ea-8c4c-acde48001122,node-95_4,node-54_2,1
a3a9a488-c736-11ea-8c4c-acde48001122,node-88_5,node-54_2,1
a3a9a4e2-c736-11ea-8c4c-acde48001122,node-47_4,node-54_2,1
a3a9a514-c736-11ea-8c4c-acde48001122,node-95_2,node-54_2,1
a3a9a550-c736-11ea-8c4c-acde48001122,node-97_2,node-53_2,1
a3a9a56e-c736-11ea-8c4c-acde48001122,node-48_4,node-53_2,1
a3a9a58c-c736-11ea-8c4c-acde48001122,node-185_5,node-53_2,1
a3a9a5aa-c736-11ea-8c4c-acde48001122,node-76_3,node-53_2,1
a3a9a5be-c736-11ea-8c4c-acde48001122,node-94_5,node-53_2,1
a3a9a866-c736-11ea-8c4c-acde48001122,node-80_6,node-57_2,1
a3a9af0a-c736-11ea-8c4c-acde48001122,node-100_5,node-44_2,1
a3a9af28-c736-11ea-8c4c-acde48001122,node-62_3,node-44_2,1
a3a9af46-c736-11ea-8c4c-acde48001122,node-88_4,node-44_2,1
a3a9af78-c736-11ea-8c4c-acde48001122,node-48_4,node-44_2,1
a3a9b414-c736-11ea-8c4c-acde48001122,node-77_4,node-42_2,1
a3a9b432-c736-11ea-8c4c-acde48001122,node-48_2,node-42_2,1
a3a9b446-c736-11ea-8c4c-acde48001122,node-186_3,node-42_2,1
a3a9b464-c736-11ea-8c4c-acde48001122,node-97_2,node-42_2,1
a3a9b8ba-c736-11ea-8c4c-acde48001122,node-88_6,node-42_2,1
a3a9b91e-c736-11ea-8c4c-acde48001122,node-69_1,node-45_2,1
a3a9bb3a-c736-11ea-8c4c-acde48001122,node-47_4,node-54_2,1
a3a9bc8e-c736-11ea-8c4c-acde48001122,node-69_2,node-57_2,1
a3a9bcac-c736-11ea-8c4c-acde48001122,node-186_2,node-57_2,1
a3a9bf18-c736-11ea-8c4c-acde48001122,node-93_4,node-57_2,1
a3a9bf36-c736-11ea-8c4c-acde48001122,node-74_1,node-57_2,1
a3a9c1ac-c736-11ea-8c4c-acde48001122,node-48_2,node-53_2,1
a3a9c1ca-c736-11ea-8c4c-acde48001122,node-48,node-53_2,1
a3a9c1e8-c736-11ea-8c4c-acde48001122,node-189_1,node-53_2,1
a3a9c206-c736-11ea-8c4c-acde48001122,node-69_2,node-53_2,1
a3a9c83c-c736-11ea-8c4c-acde48001122,node-48_2,node-57_2,1
a3a9c85a-c736-11ea-8c4c-acde48001122,node-97_2,node-57_2,1
a3a9cb98-c736-11ea-8c4c-acde48001122,node-186_2,node-54_2,1
a3a9ce72-c736-11ea-8c4c-acde48001122,node-71_2,node-55_2,1
a3a9cf12-c736-11ea-8c4c-acde48001122,node-47_1,node-54_2,1
a3a9d548-c736-11ea-8c4c-acde48001122,node-100_6,node-54_2,1
a3a9d566-c736-11ea-8c4c-acde48001122,node-74_4,node-54_2,1
a3a9d584-c736-11ea-8c4c-acde48001122,node-74_1,node-54_2,1
a3a9d5a2-c736-11ea-8c4c-acde48001122,node-79_3,node-54_2,1
a3a9d5c0-c736-11ea-8c4c-acde48001122,node-80_4,node-54_2,1
a3a9dba6-c736-11ea-8c4c-acde48001122,node-76_6,node-55_2,1
a3a9dc8c-c736-11ea-8c4c-acde48001122,node-92_1,node-57_2,1
a3a9e146-c736-11ea-8c4c-acde48001122,node-87_4,node-54_2,1
a3a9e182-c736-11ea-8c4c-acde48001122,node-77_4,node-54_2,1
a3a9e1a0-c736-11ea-8c4c-acde48001122,node-70_6,node-54_2,1
a3a9e38a-c736-11ea-8c4c-acde48001122,node-187_6,node-45_2,1
a3a9f226-c736-11ea-8c4c-acde48001122,node-187_5,node-54_2,1
a3a9f4f6-c736-11ea-8c4c-acde48001122,node-72_1,node-54_2,1
a3a9f5c8-c736-11ea-8c4c-acde48001122,node-50_2,node-54_2,1
a3a9fa64-c736-11ea-8c4c-acde48001122,node-93_2,node-55_2,1
a3a9fa82-c736-11ea-8c4c-acde48001122,node-88_4,node-55_2,1
a3a9fac8-c736-11ea-8c4c-acde48001122,node-77_5,node-44_2,1
a3aa0400-c736-11ea-8c4c-acde48001122,node-186_1,node-53_2,1
a3aa043c-c736-11ea-8c4c-acde48001122,node-187_4,node-53_2,1
a3aa44c4-c736-11ea-8c4c-acde48001122,node-72_5,node-54_2,1
a3aa4500-c736-11ea-8c4c-acde48001122,node-72_1,node-54_2,1
a3aa4532-c736-11ea-8c4c-acde48001122,node-74_1,node-54_2,1
a3aa5324-c736-11ea-8c4c-acde48001122,node-189_6,node-55_2,1
a3aa5356-c736-11ea-8c4c-acde48001122,node-47_6,node-55_2,1
a3aa581a-c736-11ea-8c4c-acde48001122,node-100_2,node-53_2,1
a3aa6a76-c736-11ea-8c4c-acde48001122,node-74_4,node-54_2,1
a3aa6aa8-c736-11ea-8c4c-acde48001122,node-76_6,node-54_2,1
a3aa6e54-c736-11ea-8c4c-acde48001122,node-98_2,node-54_2,1
a3aa6ea4-c736-11ea-8c4c-acde48001122,node-78_2,node-54_2,1
a3aa806a-c736-11ea-8c4c-acde48001122,node-88_2,node-42_2,1
a3aa8204-c736-11ea-8c4c-acde48001122,node-48_4,node-53_2,1
a3aa9a3c-c736-11ea-8c4c-acde48001122,node-77_4,node-53_2,1
a3aa9a5a-c736-11ea-8c4c-acde48001122,node-48_2,node-53_2,1
a3aa9c80-c736-11ea-8c4c-acde48001122,node-91_2,node-54_2,1
a3aa9c9e-c736-11ea-8c4c-acde48001122,node-72_5,node-54_2,1
a3aa9cd0-c736-11ea-8c4c-acde48001122,node-80_3,node-55_2,1
a3aa9d0c-c736-11ea-8c4c-acde48001122,node-68_5,node-55_2,1
a3aa9d2a-c736-11ea-8c4c-acde48001122,node-185_3,node-55_2,1
a3aa9d48-c736-11ea-8c4c-acde48001122,node-88_4,node-55_2,1
a3aa9f82-c736-11ea-8c4c-acde48001122,node-79_5,node-53_2,1
a3aa9faa-c736-11ea-8c4c-acde48001122,node-62_1,node-53_2,1
a3aa9fd2-c736-11ea-8c4c-acde48001122,node-71_3,node-53_2,1
a3aaa8b0-c736-11ea-8c4c-acde48001122,node-76_6,node-55_2,1
a3aaa8ce-c736-11ea-8c4c-acde48001122,node-62_1,node-55_2,1
a3aaa8ec-c736-11ea-8c4c-acde48001122,node-185_2,node-55_2,1
a3aaa90a-c736-11ea-8c4c-acde48001122,node-185_2,node-55_2,1
a3aaada6-c736-11ea-8c4c-acde48001122,node-49_5,node-57_2,1
a3aaadc4-c736-11ea-8c4c-acde48001122,node-187_4,node-57_2,1
a3aaae78-c736-11ea-8c4c-acde48001122,node-90_3,node-55_2,1
a3aaae8c-c736-11ea-8c4c-acde48001122,node-95_5,node-55_2,1
a3aaaeaa-c736-11ea-8c4c-acde48001122,node-76_6,node-55_2,1
a3aabe7c-c736-11ea-8c4c-acde48001122,node-185_3,node-64_2,1
a3aac08e-c736-11ea-8c4c-acde48001122,node-186_2,node-44_2,1
a3aacd7c-c736-11ea-8c4c-acde48001122,node-187_4,node-55_2,1
a3aadea2-c736-11ea-8c4c-acde48001122,node-73_1,node-64_2,1
a3aadec0-c736-11ea-8c4c-acde48001122,node-187_3,node-64_2,1
a3aadede-c736-11ea-8c4c-acde48001122,node-185_5,node-64_2,1
a3aae230-c736-11ea-8c4c-acde48001122,node-72_6,node-42_2,1
a3aaf8ba-c736-11ea-8c4c-acde48001122,node-96_6,node-53_2,1
a3aaf914-c736-11ea-8c4c-acde48001122,node-100_6,node-53_2,1
a3ab08be-c736-11ea-8c4c-acde48001122,node-74_4,node-45_2,1
a3ab08f0-c736-11ea-8c4c-acde48001122,node-74_6,node-45_2,1
a3ab0f6c-c736-11ea-8c4c-acde48001122,node-88_4,node-45_2,1
a3ab6502-c736-11ea-8c4c-acde48001122,node-189_5,node-42_2,1
a3ab6534-c736-11ea-8c4c-acde48001122,node-73_2,node-42_2,1
a3ab6566-c736-11ea-8c4c-acde48001122,node-90_1,node-42_2,1
a3abbbec-c736-11ea-8c4c-acde48001122,node-61_1,node-42_2,1
a3abbc28-c736-11ea-8c4c-acde48001122,node-70_2,node-42_2,1
a3abbeda-c736-11ea-8c4c-acde48001122,node-99_5,node-57_2,1
a3abbef8-c736-11ea-8c4c-acde48001122,node-189_2,node-57_2,1
a3abddfc-c736-11ea-8c4c-acde48001122,node-187_3,node-44_2,1
a3abe5f4-c736-11ea-8c4c-acde48001122,node-187_3,node-44_2,1
a3abe612-c736-11ea-8c4c-acde48001122,node-189_6,node-44_2,1
a3abea22-c736-11ea-8c4c-acde48001122,node-189_5,node-44_2,1
a3abea40-c736-11ea-8c4c-acde48001122,node-65_1,node-44_2,1
a3abea5e-c736-11ea-8c4c-acde48001122,node-187_4,node-44_2,1
a3abea7c-c736-11ea-8c4c-acde48001122,node-92_6,node-44_2,1
a3abf7f6-c736-11ea-8c4c-acde48001122,node-187_6,node-45_2,1
a3ac067e-c736-11ea-8c4c-acde48001122,node-187_2,node-44_2,1
a3ac06ba-c736-11ea-8c4c-acde48001122,node-80_2,node-44_2,1
a3ac076e-c736-11ea-8c4c-acde48001122,node-90_3,node-44_2,1
a3ac078c-c736-11ea-8c4c-acde48001122,node-186_3,node-44_2,1
a3ac07aa-c736-11ea-8c4c-acde48001122,node-69_6,node-44_2,1
a3ac09b2-c736-11ea-8c4c-acde48001122,node-72_6,node-44_2,1
a3ac09da-c736-11ea-8c4c-acde48001122,node-94_5,node-44_2,1
a3ac0a16-c736-11ea-8c4c-acde48001122,node-187_1,node-44_2,1
a3ac1696-c736-11ea-8c4c-acde48001122,node-92_6,node-45_2,1
a3ac3978-c736-11ea-8c4c-acde48001122,node-47_4,node-42_2,1
a3ac48be-c736-11ea-8c4c-acde48001122,node-80_1,node-45_2,1
a3ac84b4-c736-11ea-8c4c-acde48001122,node-73_5,node-42_2,1
a3ac8522-c736-11ea-8c4c-acde48001122,node-77_6,node-42_2,1
a3ac8c34-c736-11ea-8c4c-acde48001122,node-189_2,node-42_2,1
a3ac8c52-c736-11ea-8c4c-acde48001122,node-62_4,node-42_2,1
a3ac8c8e-c736-11ea-8c4c-acde48001122,node-60_5,node-42_2,1
a3ac98aa-c736-11ea-8c4c-acde48001122,node-100_3,node-44_2,1
a3ac98c8-c736-11ea-8c4c-acde48001122,node-72_6,node-44_2,1
a3ac98e6-c736-11ea-8c4c-acde48001122,node-184_5,node-44_2,1
a3ac9bde-c736-11ea-8c4c-acde48001122,node-186_6,node-45_2,1
a3ac9bfc-c736-11ea-8c4c-acde48001122,node-98_5,node-45_2,1
a3ac9f9e-c736-11ea-8c4c-acde48001122,node-92_6,node-45_2,1
a3ac9fbc-c736-11ea-8c4c-acde48001122,node-72_5,node-45_2,1
a3ac9ff8-c736-11ea-8c4c-acde48001122,node-73_1,node-45_2,1
a3accef6-c736-11ea-8c4c-acde48001122,node-74_3,node-42_2,1
a3accf14-c736-11ea-8c4c-acde48001122,node-100_6,node-42_2,1
a3accf32-c736-11ea-8c4c-acde48001122,node-186_2,node-42_2,1
a3accf50-c736-11ea-8c4c-acde48001122,node-72_1,node-42_2,1
a3accf6e-c736-11ea-8c4c-acde48001122,node-185_2,node-42_2,1
a3acd4dc-c736-11ea-8c4c-acde48001122,node-68_5,node-44_2,1
a3acd4fa-c736-11ea-8c4c-acde48001122,node-65_4,node-44_2,1
a3acd54a-c736-11ea-8c4c-acde48001122,node-88_4,node-44_2,1
a3acebf2-c736-11ea-8c4c-acde48001122,node-187_4,node-44_2,1
a3acec10-c736-11ea-8c4c-acde48001122,node-189_1,node-44_2,1
a3acec2e-c736-11ea-8c4c-acde48001122,node-73_1,node-44_2,1
a3acf390-c736-11ea-8c4c-acde48001122,node-96_3,node-44_2,1
a3acf3ae-c736-11ea-8c4c-acde48001122,node-185_2,node-44_2,1
a3acf3d6-c736-11ea-8c4c-acde48001122,node-73_4,node-44_2,1
a3acf3f4-c736-11ea-8c4c-acde48001122,node-185_3,node-44_2,1
a3acf412-c736-11ea-8c4c-acde48001122,node-188_5,node-44_2,1
a3acfab6-c736-11ea-8c4c-acde48001122,node-72_6,node-53_2,1
a3acfad4-c736-11ea-8c4c-acde48001122,node-75_6,node-53_2,1
a3acfaf2-c736-11ea-8c4c-acde48001122,node-96_3,node-53_2,1
a3ad0df8-c736-11ea-8c4c-acde48001122,node-100_3,node-42_2,1
a3ad1924-c736-11ea-8c4c-acde48001122,node-91_2,node-44_2,1
a3ad1d0c-c736-11ea-8c4c-acde48001122,node-73_1,node-44_2,1
a3ad22e8-c736-11ea-8c4c-acde48001122,node-88_1,node-44_2,1
a3ad2310-c736-11ea-8c4c-acde48001122,node-100_3,node-44_2,1
a3ad2374-c736-11ea-8c4c-acde48001122,node-187_3,node-44_2,1
a3ad255e-c736-11ea-8c4c-acde48001122,node-93_6,node-44_2,1
a3ad2fea-c736-11ea-8c4c-acde48001122,node-100_5,node-44_2,1
a3ad31a2-c736-11ea-8c4c-acde48001122,node-91_4,node-42_2,1
a3ad31d4-c736-11ea-8c4c-acde48001122,node-186_3,node-42_2,1
a3ad362a-c736-11ea-8c4c-acde48001122,node-100_5,node-42_2,1
a3ad3c88-c736-11ea-8c4c-acde48001122,node-70_5,node-42_2,1
a3ad3cba-c736-11ea-8c4c-acde48001122,node-69_2,node-42_2,1
a3ad4084-c736-11ea-8c4c-acde48001122,node-187_2,node-44_2,1
a3ad7996-c736-11ea-8c4c-acde48001122,node-69_1,node-44_2,1
a3ad79c8-c736-11ea-8c4c-acde48001122,node-71_6,node-44_2,1
a3ad87ec-c736-11ea-8c4c-acde48001122,node-72_4,node-45_2,1
a3ad880a-c736-11ea-8c4c-acde48001122,node-72_2,node-45_2,1
a3ad8828-c736-11ea-8c4c-acde48001122,node-48_1,node-45_2,1
a3ad8846-c736-11ea-8c4c-acde48001122,node-94_4,node-45_2,1
a3ada2ae-c736-11ea-8c4c-acde48001122,node-74_6,node-44_2,1
a3ada2d6-c736-11ea-8c4c-acde48001122,node-73_3,node-44_2,1
a3adc932-c736-11ea-8c4c-acde48001122,node-62_1,node-42_2,1
a3add7a6-c736-11ea-8c4c-acde48001122,node-98_2,node-42_2,1
a3add7e2-c736-11ea-8c4c-acde48001122,node-98_6,node-42_2,1
a3addb98-c736-11ea-8c4c-acde48001122,node-76_2,node-42_2,1
a3addbb6-c736-11ea-8c4c-acde48001122,node-47_3,node-42_2,1
a3addbd4-c736-11ea-8c4c-acde48001122,node-91_4,node-42_2,1
a3ade070-c736-11ea-8c4c-acde48001122,node-184_5,node-45_2,1
a3ade08e-c736-11ea-8c4c-acde48001122,node-62_4,node-45_2,1
a3ade598-c736-11ea-8c4c-acde48001122,node-70_3,node-45_2,1
a3ade5c0-c736-11ea-8c4c-acde48001122,node-80_3,node-45_2,1
a3ae15b8-c736-11ea-8c4c-acde48001122,node-95_3,node-42_2,1
a3ae163a-c736-11ea-8c4c-acde48001122,node-92_3,node-44_2,1
a3ae1658-c736-11ea-8c4c-acde48001122,node-100_2,node-44_2,1
a3ae1676-c736-11ea-8c4c-acde48001122,node-47_2,node-44_2,1
a3ae16da-c736-11ea-8c4c-acde48001122,node-187_2,node-42_2,1
a3ae201c-c736-11ea-8c4c-acde48001122,node-95_5,node-44_2,1
a3ae204e-c736-11ea-8c4c-acde48001122,node-97_6,node-44_2,1
a3ae22ce-c736-11ea-8c4c-acde48001122,node-73_1,node-45_2,1
a3ae8444-c736-11ea-8c4c-acde48001122,node-61_2,node-55_3,1
a3ae8944-c736-11ea-8c4c-acde48001122,node-187_4,node-57_3,1
a3ae8962-c736-11ea-8c4c-acde48001122,node-72_2,node-57_3,1
a3ae899e-c736-11ea-8c4c-acde48001122,node-49_1,node-57_3,1
a3ae9006-c736-11ea-8c4c-acde48001122,node-78_3,node-53_3,1
a3ae9eca-c736-11ea-8c4c-acde48001122,node-72_5,node-44_3,1
a3aea44c-c736-11ea-8c4c-acde48001122,node-77_4,node-42_3,1
a3aea4ce-c736-11ea-8c4c-acde48001122,node-99_3,node-55_3,1
a3aea4ec-c736-11ea-8c4c-acde48001122,node-92_5,node-55_3,1
a3aea5f0-c736-11ea-8c4c-acde48001122,node-189_2,node-53_3,1
a3aec134-c736-11ea-8c4c-acde48001122,node-186_6,node-53_3,1
a3aec21a-c736-11ea-8c4c-acde48001122,node-189_4,node-42_3,1
a3aec24c-c736-11ea-8c4c-acde48001122,node-70_4,node-42_3,1
a3aec26a-c736-11ea-8c4c-acde48001122,node-189_4,node-42_3,1
a3aecac6-c736-11ea-8c4c-acde48001122,node-65_1,node-45_3,1
a3aed0de-c736-11ea-8c4c-acde48001122,node-189_5,node-42_3,1
a3aed1e2-c736-11ea-8c4c-acde48001122,node-80_2,node-45_3,1
a3aed7b4-c736-11ea-8c4c-acde48001122,node-47_1,node-57_3,1
a3aed7f0-c736-11ea-8c4c-acde48001122,node-48_4,node-57_3,1
a3aedc5a-c736-11ea-8c4c-acde48001122,node-88_1,node-45_3,1
a3aedd04-c736-11ea-8c4c-acde48001122,node-48_2,node-53_3,1
a3aedd22-c736-11ea-8c4c-acde48001122,node-96_3,node-53_3,1
a3aedf70-c736-11ea-8c4c-acde48001122,node-74_6,node-63_3,1
a3aee29a-c736-11ea-8c4c-acde48001122,node-69_2,node-45_3,1
a3aeffaa-c736-11ea-8c4c-acde48001122,node-60_1,node-45_3,1
a3af0220-c736-11ea-8c4c-acde48001122,node-187_6,node-44_3,1
a3af08f6-c736-11ea-8c4c-acde48001122,node-50_4,node-63_3,1
a3af0928-c736-11ea-8c4c-acde48001122,node-185_2,node-63_3,1
a3af0950-c736-11ea-8c4c-acde48001122,node-185_3,node-63_3,1
a3af0978-c736-11ea-8c4c-acde48001122,node-91_4,node-63_3,1
a3af1332-c736-11ea-8c4c-acde48001122,node-65_6,node-55_3,1
a3af1350-c736-11ea-8c4c-acde48001122,node-100_3,node-55_3,1
a3af1c06-c736-11ea-8c4c-acde48001122,node-65_6,node-42_3,1
a3af1c24-c736-11ea-8c4c-acde48001122,node-69_6,node-42_3,1
a3af27d2-c736-11ea-8c4c-acde48001122,node-189_2,node-54_3,1
a3af280e-c736-11ea-8c4c-acde48001122,node-100_6,node-54_3,1
a3af2cc8-c736-11ea-8c4c-acde48001122,node-187_1,node-55_3,1
a3af2d04-c736-11ea-8c4c-acde48001122,node-185_3,node-55_3,1
a3af327c-c736-11ea-8c4c-acde48001122,node-48_6,node-63_3,1
a3af33ee-c736-11ea-8c4c-acde48001122,node-47_4,node-63_3,1
a3af36b4-c736-11ea-8c4c-acde48001122,node-73_3,node-63_3,1
a3af3b5a-c736-11ea-8c4c-acde48001122,node-185_5,node-54_3,1
a3af3b78-c736-11ea-8c4c-acde48001122,node-74_2,node-54_3,1
a3af40a0-c736-11ea-8c4c-acde48001122,node-80_6,node-63_3,1
a3af43f2-c736-11ea-8c4c-acde48001122,node-100_3,node-57_3,1
a3af44ba-c736-11ea-8c4c-acde48001122,node-65_3,node-58_3,1
a3af44d8-c736-11ea-8c4c-acde48001122,node-62_1,node-58_3,1
a3af44f6-c736-11ea-8c4c-acde48001122,node-99_6,node-58_3,1
a3af4e74-c736-11ea-8c4c-acde48001122,node-65_6,node-53_3,1
a3af504a-c736-11ea-8c4c-acde48001122,node-78_3,node-63_3,1
a3af505e-c736-11ea-8c4c-acde48001122,node-90_1,node-63_3,1
a3af50ea-c736-11ea-8c4c-acde48001122,node-72_5,node-56_3,1
a3af6558-c736-11ea-8c4c-acde48001122,node-47_1,node-63_3,1
a3af6594-c736-11ea-8c4c-acde48001122,node-186_6,node-63_3,1
a3af71ba-c736-11ea-8c4c-acde48001122,node-90_5,node-44_3,1
a3af73ae-c736-11ea-8c4c-acde48001122,node-50_2,node-63_3,1
