id,host_id,vcpus,memory,memory_real,est_duration
a3b2e444-c736-11ea-8c4c-acde48001122,node-29_3,4,8192.0,2519,1
a3b2e462-c736-11ea-8c4c-acde48001122,node-29_3,4,8192.0,2803,1
a3b2e480-c736-11ea-8c4c-acde48001122,node-29_3,4,8192.0,4049,1
a3b2e4bc-c736-11ea-8c4c-acde48001122,node-91_3,4,8192.0,3509,1
a3b2e4da-c736-11ea-8c4c-acde48001122,node-91_3,4,8192.0,3511,1
a3b2e4f8-c736-11ea-8c4c-acde48001122,node-91_3,4,8192.0,3073,1
a3b2e52a-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,3457,1
a3b2e548-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,3318,1
a3b2e57a-c736-11ea-8c4c-acde48001122,node-50_3,4,8192.0,3881,1
a3b2e598-c736-11ea-8c4c-acde48001122,node-50_3,4,8192.0,2931,1
a3b2e5ca-c736-11ea-8c4c-acde48001122,node-19_3,4,8192.0,2833,1
a3b2e62e-c736-11ea-8c4c-acde48001122,node-38_3,4,8192.0,3666,1
a3b2e656-c736-11ea-8c4c-acde48001122,node-38_3,4,8192.0,2577,1
a3b2e674-c736-11ea-8c4c-acde48001122,node-38_3,4,8192.0,3600,1
a3b2e692-c736-11ea-8c4c-acde48001122,node-38_3,4,8192.0,3001,1
a3b2e6b0-c736-11ea-8c4c-acde48001122,node-38_3,4,8192.0,2692,1
a3b2e6e2-c736-11ea-8c4c-acde48001122,node-19_3,4,8192.0,3490,1
a3b2e700-c736-11ea-8c4c-acde48001122,node-19_3,4,8192.0,2592,1
a3b2e71e-c736-11ea-8c4c-acde48001122,node-19_3,4,8192.0,3519,1
a3b2e732-c736-11ea-8c4c-acde48001122,node-19_3,4,8192.0,3847,1
a3b2e796-c736-11ea-8c4c-acde48001122,node-19_3,4,8192.0,3490,1
a3b2e7b4-c736-11ea-8c4c-acde48001122,node-19_3,4,8192.0,2941,1
a3b2e7d2-c736-11ea-8c4c-acde48001122,node-19_3,4,8192.0,3819,1
a3b2e7e6-c736-11ea-8c4c-acde48001122,node-19_3,4,8192.0,3657,1
a3b2e840-c736-11ea-8c4c-acde48001122,node-31_3,4,8192.0,3210,1
a3b2e890-c736-11ea-8c4c-acde48001122,node-19_3,4,8192.0,3984,1
a3b2e8cc-c736-11ea-8c4c-acde48001122,node-81_3,4,8192.0,3688,1
a3b2e944-c736-11ea-8c4c-acde48001122,node-80_3,4,8192.0,3880,1
a3b2e976-c736-11ea-8c4c-acde48001122,node-80_3,4,8192.0,3775,1
a3b2e99e-c736-11ea-8c4c-acde48001122,node-80_3,4,8192.0,3585,1
a3b2e9bc-c736-11ea-8c4c-acde48001122,node-80_3,4,8192.0,2678,1
a3b2ea02-c736-11ea-8c4c-acde48001122,node-19_3,4,8192.0,3007,1
a3b2ea20-c736-11ea-8c4c-acde48001122,node-19_3,4,8192.0,3978,1
a3b2ea3e-c736-11ea-8c4c-acde48001122,node-19_3,4,8192.0,3953,1
a3b2ea5c-c736-11ea-8c4c-acde48001122,node-19_3,4,8192.0,3819,1
a3b2ea7a-c736-11ea-8c4c-acde48001122,node-19_3,4,8192.0,2556,1
a3b2eaac-c736-11ea-8c4c-acde48001122,node-39_3,4,8192.0,3022,1
a3b2eaca-c736-11ea-8c4c-acde48001122,node-39_3,4,8192.0,2592,1
a3b2eae8-c736-11ea-8c4c-acde48001122,node-39_3,4,8192.0,2878,1
a3b2eb06-c736-11ea-8c4c-acde48001122,node-39_3,4,8192.0,3020,1
a3b2eb38-c736-11ea-8c4c-acde48001122,node-49_3,4,8192.0,4066,1
a3b2eb88-c736-11ea-8c4c-acde48001122,node-88_3,4,8192.0,3849,1
a3b2eba6-c736-11ea-8c4c-acde48001122,node-88_3,4,8192.0,3043,1
a3b2ebc4-c736-11ea-8c4c-acde48001122,node-88_3,4,8192.0,2611,1
a3b2ebe2-c736-11ea-8c4c-acde48001122,node-88_3,4,8192.0,2862,1
a3b2ec1e-c736-11ea-8c4c-acde48001122,node-50_3,4,8192.0,2534,1
a3b2ec46-c736-11ea-8c4c-acde48001122,node-50_3,4,8192.0,3371,1
a3b2ec64-c736-11ea-8c4c-acde48001122,node-50_3,4,8192.0,2730,1
a3b2ec8c-c736-11ea-8c4c-acde48001122,node-50_3,4,8192.0,3854,1
a3b2ecbe-c736-11ea-8c4c-acde48001122,node-27_3,4,8192.0,2589,1
a3b2ecfa-c736-11ea-8c4c-acde48001122,node-34_3,4,8192.0,2835,1
a3b2ed18-c736-11ea-8c4c-acde48001122,node-34_3,4,8192.0,3280,1
a3b2ed36-c736-11ea-8c4c-acde48001122,node-34_3,4,8192.0,3003,1
a3b2ed54-c736-11ea-8c4c-acde48001122,node-34_3,4,8192.0,3495,1
a3b2ed68-c736-11ea-8c4c-acde48001122,node-34_3,4,8192.0,3346,1
a3b2ee8a-c736-11ea-8c4c-acde48001122,node-30_3,4,8192.0,3890,1
a3b2eebc-c736-11ea-8c4c-acde48001122,node-11_3,4,8192.0,3815,1
a3b2eef8-c736-11ea-8c4c-acde48001122,node-13_3,4,8192.0,3973,1
a3b2ef34-c736-11ea-8c4c-acde48001122,node-41_3,4,8192.0,3011,1
a3b2ef52-c736-11ea-8c4c-acde48001122,node-41_3,4,8192.0,3004,1
a3b2ef70-c736-11ea-8c4c-acde48001122,node-41_3,4,8192.0,3508,1
a3b2efa2-c736-11ea-8c4c-acde48001122,node-68_3,4,8192.0,3772,1
a3b2efde-c736-11ea-8c4c-acde48001122,node-68_3,4,8192.0,3669,1
a3b2effc-c736-11ea-8c4c-acde48001122,node-68_3,4,8192.0,3078,1
a3b2f01a-c736-11ea-8c4c-acde48001122,node-68_3,4,8192.0,3970,1
a3b2f074-c736-11ea-8c4c-acde48001122,node-23_3,4,8192.0,2753,1
a3b2f092-c736-11ea-8c4c-acde48001122,node-23_3,4,8192.0,2921,1
a3b2f0ce-c736-11ea-8c4c-acde48001122,node-72_3,4,8192.0,3979,1
a3b2f100-c736-11ea-8c4c-acde48001122,node-75_3,4,8192.0,3095,1
a3b2f13c-c736-11ea-8c4c-acde48001122,node-22_3,4,8192.0,2629,1
a3b2f15a-c736-11ea-8c4c-acde48001122,node-22_3,4,8192.0,3877,1
a3b2f178-c736-11ea-8c4c-acde48001122,node-22_3,4,8192.0,3767,1
a3b2f18c-c736-11ea-8c4c-acde48001122,node-22_3,4,8192.0,3628,1
a3b2f1be-c736-11ea-8c4c-acde48001122,node-39_3,4,8192.0,2909,1
a3b2f1fa-c736-11ea-8c4c-acde48001122,node-76_3,4,8192.0,3896,1
a3b2f218-c736-11ea-8c4c-acde48001122,node-76_3,4,8192.0,2621,1
a3b2f236-c736-11ea-8c4c-acde48001122,node-76_3,4,8192.0,2632,1
a3b2f24a-c736-11ea-8c4c-acde48001122,node-76_3,4,8192.0,2460,1
a3b2f308-c736-11ea-8c4c-acde48001122,node-36_3,4,8192.0,3973,1
a3b2f330-c736-11ea-8c4c-acde48001122,node-36_3,4,8192.0,2617,1
a3b2f34e-c736-11ea-8c4c-acde48001122,node-36_3,4,8192.0,3599,1
a3b2f362-c736-11ea-8c4c-acde48001122,node-36_3,4,8192.0,2592,1
a3b2f394-c736-11ea-8c4c-acde48001122,node-41_3,4,8192.0,3437,1
a3b2f3ee-c736-11ea-8c4c-acde48001122,node-28_3,4,8192.0,2523,1
a3b2f40c-c736-11ea-8c4c-acde48001122,node-28_3,4,8192.0,2855,1
a3b2f42a-c736-11ea-8c4c-acde48001122,node-28_3,4,8192.0,3211,1
a3b2f448-c736-11ea-8c4c-acde48001122,node-28_3,4,8192.0,2752,1
a3b2f466-c736-11ea-8c4c-acde48001122,node-28_3,4,8192.0,3494,1
a3b2f592-c736-11ea-8c4c-acde48001122,node-100_3,4,8192.0,2872,1
a3b2f5ba-c736-11ea-8c4c-acde48001122,node-100_3,4,8192.0,3104,1
a3b2f5d8-c736-11ea-8c4c-acde48001122,node-100_3,4,8192.0,2976,1
a3b2f60a-c736-11ea-8c4c-acde48001122,node-100_3,4,8192.0,3164,1
a3b2f628-c736-11ea-8c4c-acde48001122,node-100_3,4,8192.0,3238,1
a3b2f678-c736-11ea-8c4c-acde48001122,node-34_3,4,8192.0,3658,1
a3b2f696-c736-11ea-8c4c-acde48001122,node-34_3,4,8192.0,3227,1
a3b2f6b4-c736-11ea-8c4c-acde48001122,node-34_3,4,8192.0,3968,1
a3b2f6f0-c736-11ea-8c4c-acde48001122,node-34_3,4,8192.0,2688,1
a3b2f70e-c736-11ea-8c4c-acde48001122,node-34_3,4,8192.0,3360,1
a3b2f772-c736-11ea-8c4c-acde48001122,node-38_3,4,8192.0,3475,1
a3b2f79a-c736-11ea-8c4c-acde48001122,node-38_3,4,8192.0,3067,1
a3b2f7b8-c736-11ea-8c4c-acde48001122,node-38_3,4,8192.0,3563,1
a3b2f808-c736-11ea-8c4c-acde48001122,node-72_3,4,8192.0,2959,1
a3b2f830-c736-11ea-8c4c-acde48001122,node-72_3,4,8192.0,3772,1
a3b2f84e-c736-11ea-8c4c-acde48001122,node-72_3,4,8192.0,3657,1
a3b2f88a-c736-11ea-8c4c-acde48001122,node-65_3,4,8192.0,3831,1
a3b2f8a8-c736-11ea-8c4c-acde48001122,node-65_3,4,8192.0,2866,1
a3b2f8da-c736-11ea-8c4c-acde48001122,node-27_3,4,8192.0,2777,1
a3b2f916-c736-11ea-8c4c-acde48001122,node-187_3,4,8192.0,4006,1
a3b2f93e-c736-11ea-8c4c-acde48001122,node-187_3,4,8192.0,3302,1
a3b2f95c-c736-11ea-8c4c-acde48001122,node-187_3,4,8192.0,3023,1
a3b2f97a-c736-11ea-8c4c-acde48001122,node-187_3,4,8192.0,3372,1
a3b2f9ca-c736-11ea-8c4c-acde48001122,node-65_3,4,8192.0,3686,1
a3b2fa06-c736-11ea-8c4c-acde48001122,node-65_3,4,8192.0,2710,1
a3b2fa74-c736-11ea-8c4c-acde48001122,node-77_3,4,8192.0,3392,1
a3b2fb0a-c736-11ea-8c4c-acde48001122,node-84_3,4,8192.0,2741,1
a3b2fb46-c736-11ea-8c4c-acde48001122,node-84_3,4,8192.0,3805,1
a3b2fb64-c736-11ea-8c4c-acde48001122,node-84_3,4,8192.0,2794,1
a3b2fb82-c736-11ea-8c4c-acde48001122,node-84_3,4,8192.0,2961,1
a3b2fbbe-c736-11ea-8c4c-acde48001122,node-99_3,4,8192.0,4022,1
a3b2fc04-c736-11ea-8c4c-acde48001122,node-99_3,4,8192.0,3703,1
a3b2fc36-c736-11ea-8c4c-acde48001122,node-28_3,4,8192.0,3582,1
a3b2fc54-c736-11ea-8c4c-acde48001122,node-28_3,4,8192.0,2968,1
a3b2fc72-c736-11ea-8c4c-acde48001122,node-28_3,4,8192.0,3975,1
a3b2fcae-c736-11ea-8c4c-acde48001122,node-27_3,4,8192.0,3784,1
a3b2fccc-c736-11ea-8c4c-acde48001122,node-27_3,4,8192.0,3998,1
a3b2fd08-c736-11ea-8c4c-acde48001122,node-49_3,4,8192.0,3906,1
a3b2fd26-c736-11ea-8c4c-acde48001122,node-49_3,4,8192.0,2461,1
a3b2fde4-c736-11ea-8c4c-acde48001122,node-27_3,4,8192.0,3304,1
a3b2fe34-c736-11ea-8c4c-acde48001122,node-81_3,4,8192.0,3108,1
a3b2fe66-c736-11ea-8c4c-acde48001122,node-80_3,4,8192.0,3860,1
a3b2fea2-c736-11ea-8c4c-acde48001122,node-33_3,4,8192.0,3024,1
a3b2fef2-c736-11ea-8c4c-acde48001122,node-25_3,4,8192.0,3426,1
a3b2ff38-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,2658,1
a3b2ff56-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,3407,1
a3b2ff88-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,3069,1
a3b2ffce-c736-11ea-8c4c-acde48001122,node-93_3,4,8192.0,2951,1
a3b2ffec-c736-11ea-8c4c-acde48001122,node-93_3,4,8192.0,3302,1
a3b3000a-c736-11ea-8c4c-acde48001122,node-93_3,4,8192.0,2761,1
a3b30046-c736-11ea-8c4c-acde48001122,node-19_3,4,8192.0,2940,1
a3b30082-c736-11ea-8c4c-acde48001122,node-30_3,4,8192.0,3589,1
a3b300b4-c736-11ea-8c4c-acde48001122,node-30_3,4,8192.0,2538,1
a3b300d2-c736-11ea-8c4c-acde48001122,node-30_3,4,8192.0,3087,1
a3b300fa-c736-11ea-8c4c-acde48001122,node-30_3,4,8192.0,2542,1
a3b30118-c736-11ea-8c4c-acde48001122,node-30_3,4,8192.0,3305,1
a3b3017c-c736-11ea-8c4c-acde48001122,node-42_3,4,8192.0,2794,1
a3b301a4-c736-11ea-8c4c-acde48001122,node-42_3,4,8192.0,3997,1
a3b30208-c736-11ea-8c4c-acde48001122,node-91_3,4,8192.0,3990,1
a3b30258-c736-11ea-8c4c-acde48001122,node-13_3,4,8192.0,3234,1
a3b3028a-c736-11ea-8c4c-acde48001122,node-13_3,4,8192.0,3007,1
a3b302bc-c736-11ea-8c4c-acde48001122,node-13_3,4,8192.0,2838,1
a3b30302-c736-11ea-8c4c-acde48001122,node-65_3,4,8192.0,3389,1
a3b3038e-c736-11ea-8c4c-acde48001122,node-100_3,4,8192.0,3226,1
a3b303ca-c736-11ea-8c4c-acde48001122,node-100_3,4,8192.0,2805,1
a3b30406-c736-11ea-8c4c-acde48001122,node-98_3,4,8192.0,3089,1
a3b30438-c736-11ea-8c4c-acde48001122,node-98_3,4,8192.0,2531,1
a3b30456-c736-11ea-8c4c-acde48001122,node-98_3,4,8192.0,2994,1
a3b30474-c736-11ea-8c4c-acde48001122,node-98_3,4,8192.0,2828,1
a3b3049c-c736-11ea-8c4c-acde48001122,node-98_3,4,8192.0,2747,1
a3b304d8-c736-11ea-8c4c-acde48001122,node-91_3,4,8192.0,3755,1
a3b30500-c736-11ea-8c4c-acde48001122,node-91_3,4,8192.0,3884,1
a3b3051e-c736-11ea-8c4c-acde48001122,node-91_3,4,8192.0,2732,1
a3b3053c-c736-11ea-8c4c-acde48001122,node-91_3,4,8192.0,2930,1
a3b30578-c736-11ea-8c4c-acde48001122,node-69_3,4,8192.0,2814,1
a3b305d2-c736-11ea-8c4c-acde48001122,node-67_3,4,8192.0,2579,1
a3b30744-c736-11ea-8c4c-acde48001122,node-67_3,4,8192.0,2819,1
a3b30776-c736-11ea-8c4c-acde48001122,node-67_3,4,8192.0,3990,1
a3b30794-c736-11ea-8c4c-acde48001122,node-67_3,4,8192.0,4071,1
a3b307d0-c736-11ea-8c4c-acde48001122,node-90_3,4,8192.0,3275,1
a3b307ee-c736-11ea-8c4c-acde48001122,node-90_3,4,8192.0,2907,1
a3b30802-c736-11ea-8c4c-acde48001122,node-90_3,4,8192.0,3529,1
a3b3082a-c736-11ea-8c4c-acde48001122,node-90_3,4,8192.0,3728,1
a3b30870-c736-11ea-8c4c-acde48001122,node-99_3,4,8192.0,3911,1
a3b308a2-c736-11ea-8c4c-acde48001122,node-96_3,4,8192.0,3677,1
a3b308c0-c736-11ea-8c4c-acde48001122,node-96_3,4,8192.0,3790,1
a3b308de-c736-11ea-8c4c-acde48001122,node-96_3,4,8192.0,3559,1
a3b30910-c736-11ea-8c4c-acde48001122,node-74_3,4,8192.0,2769,1
a3b3094c-c736-11ea-8c4c-acde48001122,node-74_3,4,8192.0,2514,1
a3b30974-c736-11ea-8c4c-acde48001122,node-74_3,4,8192.0,2529,1
a3b3099c-c736-11ea-8c4c-acde48001122,node-74_3,4,8192.0,2559,1
a3b309ce-c736-11ea-8c4c-acde48001122,node-62_3,4,8192.0,3744,1
a3b30a00-c736-11ea-8c4c-acde48001122,node-94_3,4,8192.0,3805,1
a3b30a1e-c736-11ea-8c4c-acde48001122,node-94_3,4,8192.0,2883,1
a3b30a50-c736-11ea-8c4c-acde48001122,node-99_3,4,8192.0,3995,1
a3b30a8c-c736-11ea-8c4c-acde48001122,node-74_3,4,8192.0,2983,1
a3b30aaa-c736-11ea-8c4c-acde48001122,node-74_3,4,8192.0,2871,1
a3b30ac8-c736-11ea-8c4c-acde48001122,node-74_3,4,8192.0,3918,1
a3b30adc-c736-11ea-8c4c-acde48001122,node-74_3,4,8192.0,3649,1
a3b30afa-c736-11ea-8c4c-acde48001122,node-74_3,4,8192.0,3902,1
a3b30b2c-c736-11ea-8c4c-acde48001122,node-90_3,4,8192.0,4044,1
a3b30b72-c736-11ea-8c4c-acde48001122,node-95_3,4,8192.0,2854,1
a3b30b90-c736-11ea-8c4c-acde48001122,node-95_3,4,8192.0,2799,1
a3b30bae-c736-11ea-8c4c-acde48001122,node-95_3,4,8192.0,2840,1
a3b30be0-c736-11ea-8c4c-acde48001122,node-49_3,4,8192.0,3808,1
a3b30c12-c736-11ea-8c4c-acde48001122,node-95_3,4,8192.0,2769,1
a3b30c30-c736-11ea-8c4c-acde48001122,node-95_3,4,8192.0,3545,1
a3b30c4e-c736-11ea-8c4c-acde48001122,node-95_3,4,8192.0,3625,1
a3b30c6c-c736-11ea-8c4c-acde48001122,node-95_3,4,8192.0,2843,1
a3b30c9e-c736-11ea-8c4c-acde48001122,node-68_3,4,8192.0,3016,1
a3b30cbc-c736-11ea-8c4c-acde48001122,node-68_3,4,8192.0,2823,1
a3b30cd0-c736-11ea-8c4c-acde48001122,node-68_3,4,8192.0,3469,1
a3b30cee-c736-11ea-8c4c-acde48001122,node-68_3,4,8192.0,3455,1
a3b30d0c-c736-11ea-8c4c-acde48001122,node-68_3,4,8192.0,2470,1
a3b30d3e-c736-11ea-8c4c-acde48001122,node-100_3,4,8192.0,3184,1
a3b30d5c-c736-11ea-8c4c-acde48001122,node-100_3,4,8192.0,3371,1
a3b30dac-c736-11ea-8c4c-acde48001122,node-95_3,4,8192.0,2543,1
a3b30dd4-c736-11ea-8c4c-acde48001122,node-95_3,4,8192.0,2463,1
a3b30df2-c736-11ea-8c4c-acde48001122,node-95_3,4,8192.0,3707,1
a3b30e1a-c736-11ea-8c4c-acde48001122,node-98_3,4,8192.0,2761,1
a3b30e38-c736-11ea-8c4c-acde48001122,node-98_3,4,8192.0,3500,1
a3b30e6a-c736-11ea-8c4c-acde48001122,node-93_3,4,8192.0,3402,1
a3b30e88-c736-11ea-8c4c-acde48001122,node-93_3,4,8192.0,3937,1
a3b30ea6-c736-11ea-8c4c-acde48001122,node-93_3,4,8192.0,3519,1
a3b30ed8-c736-11ea-8c4c-acde48001122,node-98_3,4,8192.0,2719,1
a3b30f0a-c736-11ea-8c4c-acde48001122,node-47_3,4,8192.0,2561,1
a3b30f28-c736-11ea-8c4c-acde48001122,node-47_3,4,8192.0,2559,1
a3b30f6e-c736-11ea-8c4c-acde48001122,node-49_3,4,8192.0,3419,1
a3b30f8c-c736-11ea-8c4c-acde48001122,node-49_3,4,8192.0,2901,1
a3b30fbe-c736-11ea-8c4c-acde48001122,node-33_3,4,8192.0,2615,1
a3b30ffa-c736-11ea-8c4c-acde48001122,node-33_3,4,8192.0,3108,1
a3b31022-c736-11ea-8c4c-acde48001122,node-33_3,4,8192.0,4014,1
a3b31040-c736-11ea-8c4c-acde48001122,node-33_3,4,8192.0,3840,1
a3b3105e-c736-11ea-8c4c-acde48001122,node-33_3,4,8192.0,3164,1
a3b310b8-c736-11ea-8c4c-acde48001122,node-91_3,4,8192.0,3001,1
a3b310e0-c736-11ea-8c4c-acde48001122,node-91_3,4,8192.0,3841,1
a3b310fe-c736-11ea-8c4c-acde48001122,node-91_3,4,8192.0,3401,1
a3b3113a-c736-11ea-8c4c-acde48001122,node-99_3,4,8192.0,3943,1
a3b3116c-c736-11ea-8c4c-acde48001122,node-99_3,4,8192.0,2652,1
a3b31194-c736-11ea-8c4c-acde48001122,node-99_3,4,8192.0,2791,1
a3b311b2-c736-11ea-8c4c-acde48001122,node-99_3,4,8192.0,2724,1
a3b311d0-c736-11ea-8c4c-acde48001122,node-99_3,4,8192.0,4040,1
a3b311ee-c736-11ea-8c4c-acde48001122,node-99_3,4,8192.0,3758,1
a3b3122a-c736-11ea-8c4c-acde48001122,node-65_3,4,8192.0,3635,1
a3b31248-c736-11ea-8c4c-acde48001122,node-65_3,4,8192.0,3797,1
a3b31266-c736-11ea-8c4c-acde48001122,node-65_3,4,8192.0,3934,1
a3b31284-c736-11ea-8c4c-acde48001122,node-65_3,4,8192.0,2600,1
a3b312c0-c736-11ea-8c4c-acde48001122,node-93_3,4,8192.0,2740,1
a3b312e8-c736-11ea-8c4c-acde48001122,node-93_3,4,8192.0,2956,1
a3b31306-c736-11ea-8c4c-acde48001122,node-93_3,4,8192.0,3767,1
a3b31324-c736-11ea-8c4c-acde48001122,node-93_3,4,8192.0,3689,1
a3b31356-c736-11ea-8c4c-acde48001122,node-74_3,4,8192.0,3453,1
a3b31374-c736-11ea-8c4c-acde48001122,node-74_3,4,8192.0,3051,1
a3b31392-c736-11ea-8c4c-acde48001122,node-74_3,4,8192.0,3908,1
a3b313b0-c736-11ea-8c4c-acde48001122,node-74_3,4,8192.0,3876,1
a3b313f6-c736-11ea-8c4c-acde48001122,node-87_3,4,8192.0,2726,1
a3b3143c-c736-11ea-8c4c-acde48001122,node-44_3,4,8192.0,3031,1
a3b3145a-c736-11ea-8c4c-acde48001122,node-44_3,4,8192.0,2951,1
a3b31482-c736-11ea-8c4c-acde48001122,node-44_3,4,8192.0,2571,1
a3b314a0-c736-11ea-8c4c-acde48001122,node-44_3,4,8192.0,3528,1
a3b314be-c736-11ea-8c4c-acde48001122,node-44_3,4,8192.0,2458,1
a3b31504-c736-11ea-8c4c-acde48001122,node-92_3,4,8192.0,2519,1
a3b31522-c736-11ea-8c4c-acde48001122,node-92_3,4,8192.0,3781,1
a3b31540-c736-11ea-8c4c-acde48001122,node-92_3,4,8192.0,4042,1
a3b3155e-c736-11ea-8c4c-acde48001122,node-92_3,4,8192.0,3709,1
a3b3157c-c736-11ea-8c4c-acde48001122,node-92_3,4,8192.0,3523,1
a3b315b8-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,2916,1
a3b31608-c736-11ea-8c4c-acde48001122,node-90_3,4,8192.0,3869,1
a3b31626-c736-11ea-8c4c-acde48001122,node-90_3,4,8192.0,2961,1
a3b31644-c736-11ea-8c4c-acde48001122,node-90_3,4,8192.0,3961,1
a3b31662-c736-11ea-8c4c-acde48001122,node-90_3,4,8192.0,3627,1
a3b316c6-c736-11ea-8c4c-acde48001122,node-62_3,4,8192.0,2940,1
a3b31716-c736-11ea-8c4c-acde48001122,node-18_3,4,8192.0,2985,1
a3b31748-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,2510,1
a3b31798-c736-11ea-8c4c-acde48001122,node-59_3,4,8192.0,3673,1
a3b317c0-c736-11ea-8c4c-acde48001122,node-59_3,4,8192.0,3646,1
a3b317de-c736-11ea-8c4c-acde48001122,node-59_3,4,8192.0,3228,1
a3b317fc-c736-11ea-8c4c-acde48001122,node-59_3,4,8192.0,2847,1
a3b3182e-c736-11ea-8c4c-acde48001122,node-90_3,4,8192.0,3502,1
a3b3184c-c736-11ea-8c4c-acde48001122,node-90_3,4,8192.0,2480,1
a3b3186a-c736-11ea-8c4c-acde48001122,node-90_3,4,8192.0,2672,1
a3b31888-c736-11ea-8c4c-acde48001122,node-90_3,4,8192.0,3561,1
a3b318e2-c736-11ea-8c4c-acde48001122,node-79_3,4,8192.0,3292,1
a3b3190a-c736-11ea-8c4c-acde48001122,node-79_3,4,8192.0,3697,1
a3b31928-c736-11ea-8c4c-acde48001122,node-79_3,4,8192.0,3761,1
a3b319e6-c736-11ea-8c4c-acde48001122,node-60_3,4,8192.0,2926,1
a3b31a22-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,3090,1
a3b31a54-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,3142,1
a3b31a72-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,3115,1
a3b31a90-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,2485,1
a3b31ae0-c736-11ea-8c4c-acde48001122,node-93_3,4,8192.0,3464,1
a3b31b12-c736-11ea-8c4c-acde48001122,node-98_3,4,8192.0,3387,1
a3b31b30-c736-11ea-8c4c-acde48001122,node-98_3,4,8192.0,3535,1
a3b31b4e-c736-11ea-8c4c-acde48001122,node-98_3,4,8192.0,3782,1
a3b31b6c-c736-11ea-8c4c-acde48001122,node-98_3,4,8192.0,3629,1
a3b31b8a-c736-11ea-8c4c-acde48001122,node-98_3,4,8192.0,3042,1
a3b31bda-c736-11ea-8c4c-acde48001122,node-99_3,4,8192.0,2939,1
a3b31bf8-c736-11ea-8c4c-acde48001122,node-99_3,4,8192.0,2558,1
a3b31c3e-c736-11ea-8c4c-acde48001122,node-42_3,4,8192.0,3935,1
a3b31c5c-c736-11ea-8c4c-acde48001122,node-42_3,4,8192.0,3671,1
a3b31c7a-c736-11ea-8c4c-acde48001122,node-42_3,4,8192.0,2552,1
a3b31cac-c736-11ea-8c4c-acde48001122,node-42_3,4,8192.0,3835,1
a3b31ce8-c736-11ea-8c4c-acde48001122,node-61_3,4,8192.0,2695,1
a3b31d06-c736-11ea-8c4c-acde48001122,node-61_3,4,8192.0,3076,1
a3b31d24-c736-11ea-8c4c-acde48001122,node-61_3,4,8192.0,2666,1
a3b31d42-c736-11ea-8c4c-acde48001122,node-61_3,4,8192.0,3777,1
a3b31d60-c736-11ea-8c4c-acde48001122,node-61_3,4,8192.0,2650,1
a3b31d9c-c736-11ea-8c4c-acde48001122,node-45_3,4,8192.0,3319,1
a3b31dba-c736-11ea-8c4c-acde48001122,node-45_3,4,8192.0,3041,1
a3b31dd8-c736-11ea-8c4c-acde48001122,node-45_3,4,8192.0,3519,1
a3b31e14-c736-11ea-8c4c-acde48001122,node-100_3,4,8192.0,3416,1
a3b31e5a-c736-11ea-8c4c-acde48001122,node-187_3,4,8192.0,3803,1
a3b31ebe-c736-11ea-8c4c-acde48001122,node-60_3,4,8192.0,2946,1
a3b31efa-c736-11ea-8c4c-acde48001122,node-60_3,4,8192.0,4086,1
a3b31f36-c736-11ea-8c4c-acde48001122,node-60_3,4,8192.0,2481,1
a3b31f68-c736-11ea-8c4c-acde48001122,node-60_3,4,8192.0,2959,1
a3b31f86-c736-11ea-8c4c-acde48001122,node-60_3,4,8192.0,2804,1
a3b31fcc-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,3756,1
a3b31ff4-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,3932,1
a3b3201c-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,3041,1
a3b32044-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,2508,1
a3b3208a-c736-11ea-8c4c-acde48001122,node-99_3,4,8192.0,4062,1
a3b320e4-c736-11ea-8c4c-acde48001122,node-15_3,4,8192.0,2485,1
a3b3210c-c736-11ea-8c4c-acde48001122,node-15_3,4,8192.0,3347,1
a3b3213e-c736-11ea-8c4c-acde48001122,node-15_3,4,8192.0,2635,1
a3b32166-c736-11ea-8c4c-acde48001122,node-15_3,4,8192.0,3896,1
a3b321ac-c736-11ea-8c4c-acde48001122,node-15_3,4,8192.0,3800,1
a3b3221a-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,3095,1
a3b32242-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,3092,1
a3b32260-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,3545,1
a3b32288-c736-11ea-8c4c-acde48001122,node-97_3,4,8192.0,3989,1
a3b322ba-c736-11ea-8c4c-acde48001122,node-92_3,4,8192.0,3718,1
a3b322d8-c736-11ea-8c4c-acde48001122,node-92_3,4,8192.0,4010,1
a3b322f6-c736-11ea-8c4c-acde48001122,node-92_3,4,8192.0,3574,1
